"SSB_Unfished","Totbio_Unfished","SmryBio_Unfished","Recr_Unfished","SSB_Btgt","SPR_Btgt","F_Btgt","TotYield_Btgt","SSB_SPR","F_SPR","TotYield_SPR","SSB_MSY","SPR_MSY","F_MSY","TotYield_MSY","Ret_Catch_MSY","max_grad","depletion","alt_sigma_r","last_yr_early","first_yr_full","last_yr_full","first_yr_recent","max_bias_adj","params_on_bound","params_stuck_low","params_stuck_high","NatM_uniform_Fem_GP_1","L_at_Amin_Fem_GP_1","L_at_Amax_Fem_GP_1","VonBert_K_Fem_GP_1","SD_young_Fem_GP_1","SD_old_Fem_GP_1","Wtlen_1_Fem_GP_1","Wtlen_2_Fem_GP_1","Mat50._Fem_GP_1","Mat_slope_Fem_GP_1","Eggs_scalar_Fem_GP_1","Eggs_exp_len_Fem_GP_1","CohortGrowDev","FracFemale_GP_1","SR_LN_R0","SR_BH_steep","SR_sigmaR","SR_regime","SR_autocorr","Early_InitAge_18","Early_InitAge_17","Early_InitAge_16","Early_InitAge_15","Early_InitAge_14","Early_InitAge_13","Early_InitAge_12","Early_InitAge_11","Early_InitAge_10","Early_InitAge_9","Early_InitAge_8","Early_InitAge_7","Early_InitAge_6","Early_InitAge_5","Early_InitAge_4","Early_InitAge_3","Early_InitAge_2","Early_InitAge_1","Early_RecrDev_1923","Early_RecrDev_1924","Early_RecrDev_1925","Early_RecrDev_1926","Early_RecrDev_1927","Early_RecrDev_1928","Early_RecrDev_1929","ForeRecr_2023","ForeRecr_2024","ForeRecr_2025","ForeRecr_2026","ForeRecr_2027","ForeRecr_2028","ForeRecr_2029","ForeRecr_2030","ForeRecr_2031","ForeRecr_2032","ForeRecr_2033","ForeRecr_2034","LnQ_base_WCGBTS_4","Q_base_env_5","Size_DblN_peak_North_1","Size_DblN_top_logit_North_1","Size_DblN_ascend_se_North_1","Size_DblN_descend_se_North_1","Size_DblN_start_logit_North_1","Size_DblN_end_logit_North_1","Size_DblN_peak_South_2","Size_DblN_top_logit_South_2","Size_DblN_ascend_se_South_2","Size_DblN_descend_se_South_2","Size_DblN_start_logit_South_2","Size_DblN_end_logit_South_2","Size_DblN_peak_WCGBTS_4","Size_DblN_top_logit_WCGBTS_4","Size_DblN_ascend_se_WCGBTS_4","Size_DblN_descend_se_WCGBTS_4","Size_DblN_start_logit_WCGBTS_4","Size_DblN_end_logit_WCGBTS_4","Size_DblN_peak_North_1_BLK1repl_1973","Size_DblN_peak_North_1_BLK1repl_1983","Size_DblN_peak_North_1_BLK1repl_1993","Size_DblN_peak_North_1_BLK1repl_2003","Size_DblN_peak_North_1_BLK1repl_2011","Size_DblN_peak_North_1_BLK1repl_2018","Size_DblN_ascend_se_North_1_BLK1repl_1973","Size_DblN_ascend_se_North_1_BLK1repl_1983","Size_DblN_ascend_se_North_1_BLK1repl_1993","Size_DblN_ascend_se_North_1_BLK1repl_2003","Size_DblN_ascend_se_North_1_BLK1repl_2011","Size_DblN_ascend_se_North_1_BLK1repl_2018","Size_DblN_peak_South_2_BLK1repl_1973","Size_DblN_peak_South_2_BLK1repl_1983","Size_DblN_peak_South_2_BLK1repl_1993","Size_DblN_peak_South_2_BLK1repl_2003","Size_DblN_peak_South_2_BLK1repl_2011","Size_DblN_peak_South_2_BLK1repl_2018","Size_DblN_ascend_se_South_2_BLK1repl_1973","Size_DblN_ascend_se_South_2_BLK1repl_1983","Size_DblN_ascend_se_South_2_BLK1repl_1993","Size_DblN_ascend_se_South_2_BLK1repl_2003","Size_DblN_ascend_se_South_2_BLK1repl_2011","Size_DblN_ascend_se_South_2_BLK1repl_2018","dead.B.._1","dead.B.._2","NLL_TOTAL","NLL_Catch","NLL_Equil_catch","NLL_Survey","NLL_Length_comp","NLL_Age_comp","NLL_Recruitment","NLL_InitEQ_Regime","NLL_Forecast_Recruitment","NLL_Parm_priors","NLL_Parm_softbounds","NLL_Parm_devs","NLL_Crash_Pen","Curr_Var_Adj_lcomp_flt_1_North","Curr_Var_Adj_lcomp_flt_2_South","Curr_Var_Adj_lcomp_flt_4_WCGBTS","Curr_Var_Adj_agecomp_flt_1_North","Curr_Var_Adj_agecomp_flt_2_South","Curr_Var_Adj_agecomp_flt_4_WCGBTS","version","RunTime","model_run","hessian","Niterations","ForeRecr_2035","ForeRecr_2036","ForeRecr_2037","ForeRecr_2038","ForeRecr_2039","ForeRecr_2040","ForeRecr_2041","ForeRecr_2042","ForeRecr_2043","ForeRecr_2044","ForeRecr_2045","ForeRecr_2046","iteration","scenario"
35.1432,48992.4,48363,25970.8,8.78579,0.296875,0.199368,3661.08,8.90294,0.19745,3658.17,7.97357,0.275208,0.213327,3670.88,3670.88,0.000420139,0.470384028773703,"needs_Hessian",1956,1971.77,2022.19,2022.43,0.9162,NA,NA,"Size_DblN_peak_North(1)",0.194706,8.17581,47.316,0.201382,1.47736,4.89404,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,10.1647,0.8,0.5,0,0,-0.00131132,-0.00158146,-0.00190413,-0.00228808,-0.00274281,-0.00327879,-0.00390634,-0.00463578,-0.00547639,-0.0064358,-0.00751923,-0.00873,-0.0100736,-0.0115684,-0.0132542,-0.0151755,-0.0173676,-0.0198642,-0.0227002,-0.0258986,-0.029514,-0.0335969,-0.0381952,-0.0433591,-0.0491727,0,0,0,0,0,0,0,0,0,0,0,0,-8.81623,1,74.8869,-15,5.5301,20,-999,-999,61.6538,-15,6.04391,20,-999,-999,55.5398,-15,5.79538,20,-999,-999,63.2532,51.1875,59.774,61.667,62.1815,63.2603,5.55587,5.04903,5.73144,5.66706,5.5366,5.42309,45.8265,46.1809,46.9004,50.117,50.0835,51.9109,5.98078,5.10526,4.81676,4.83631,4.82196,4.74073,2470.52,1193.99,2260.27,0.0490098,0,-89.0247,1222.38,1134.76,-8.00662,0,0,0.106448,0.00875806,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",2.15,"em",FALSE,1013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,"0.2"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.413823587191409,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.00201,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1759.16,865.747,213824000,213809000,0,1865.7,1472.9,11298.5,50.7898,1.05813e-30,2.25808,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,0.564969,0.383612,0.021828,-0.520615,-0.103244,-0.243095,-0.267258,-0.117785,-0.0622086,0.304601,0.227579,-0.296106,77,"0.2"
49.7996,61275,60778.1,16497.6,12.4499,0.296875,0.160776,3387.86,12.6159,0.159178,3386.88,12.0857,0.290018,0.164351,3388.75,3388.75,0.000567442,0.322552791588687,"needs_Hessian",1944.04,1977.1,2021.94,2022.89,0.9206,NA,NA,"Size_DblN_peak_South(2)_BLK1repl_1993",0.14175,9.00016,47.7918,0.192179,1.31598,4.92605,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.71097,0.8,0.5,0,0,0.000442094,0.000507066,0.000581061,0.000665126,0.000758628,0.000864529,0.000983064,0.0011151,0.00126133,0.00142226,0.00159825,0.00178963,0.00199542,0.00222058,0.00246928,0.00274639,0.00305613,0.00340151,0.00378538,0.00420392,0.00465687,0.00513628,0.00562235,0.00607571,0.00643108,0,0,0,0,0,0,0,0,0,0,0,0,-8.96322,1,60.1654,-15,5.18633,20,-999,-999,57.3329,-15,6.21398,20,-999,-999,50.7349,-15,5.71105,20,-999,-999,61.9257,65.4238,61.5327,66.7374,61.6862,60.4469,5.52275,5.69582,5.78956,5.86818,5.61382,5.40343,59.6687,49.6909,74.7595,49.9336,47.2128,54.457,6.72707,5.29134,6.04927,4.85026,4.61146,5.22894,2688.7,1296.25,2211.55,8.04691e-05,0,-93.9598,1213.25,1102.75,-10.6543,0,0,0.158228,0.0088793,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",2.88333333333333,"em",FALSE,1215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,"0.2"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.329952196974658,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.94771,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1454.85,705.495,212060000,212045000,0,2039.07,1473.96,11286.1,49.423,1.05813e-30,10.3956,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.635768,-0.169212,-1.11285,-0.755427,0.794863,-0.772155,1.0412,-0.473249,-0.389493,0.171371,0.012547,-0.488412,78,"0.2"
38.2565,49573.6,49071.3,19106.3,9.56411,0.296875,0.176791,3157.57,9.69164,0.175059,3155.66,8.90406,0.2807,0.186104,3162.23,3162.23,0.00565911,0.386417994327761,"needs_Hessian",1952.68,1972.44,2022.23,2022.83,0.9229,NA,NA,NA,0.169007,8.66434,47.927,0.189012,1.18644,5.07872,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.85778,0.8,0.5,0,0,-0.0014337,-0.00168542,-0.0019784,-0.00231816,-0.00271033,-0.00316055,-0.00367492,-0.00425828,-0.0049147,-0.00564669,-0.00645523,-0.00734018,-0.00830397,-0.00935871,-0.0105297,-0.0118439,-0.0133202,-0.0149723,-0.016813,-0.0188421,-0.0210829,-0.0235493,-0.0262385,-0.0291233,-0.0321697,0,0,0,0,0,0,0,0,0,0,0,0,-8.81719,1,59.5519,-15,5.2728,20,-999,-999,50.1347,-15,5.69945,20,-999,-999,50.5747,-15,5.61025,20,-999,-999,60.7998,50.3137,58.4696,60.5638,56.9402,62.7557,5.54845,4.96598,5.67078,5.61307,5.35646,5.52694,53.3179,51.9978,46.8105,52.0049,48.4279,50.5928,6.37361,5.55117,3.83226,5.09332,4.73939,4.75423,2277.94,1107.92,2173.48,0.000183367,0,-91.6523,1140.45,1132.26,-7.57451,0,0,1.14358e-05,0.00288156,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",2.53333333333333,"em",FALSE,920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,"0.2"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.474190731888329,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.75737,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,2010.31,995.544,205162000,205146000,0,2446.44,1472.76,11310.2,63.8373,1.05813e-30,8.55065,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-1.56071,-0.176443,-0.710117,-0.33959,-0.685108,-0.509672,-0.152873,-0.28314,-0.113339,-0.121883,0.550784,0.158264,79,"0.2"
42.9238,54036.1,53563.8,15184,10.7309,0.296875,0.164511,3082.87,10.874,0.162881,3081.77,10.3246,0.288001,0.169251,3084.23,3084.23,0.000952996,0.28144292909761,"needs_Hessian",1954.17,1972.26,2021.99,2022.09,0.9257,NA,NA,NA,0.142898,9.26006,47.1804,0.197105,0.934444,5.03148,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.628,0.8,0.5,0,0,-0.00147636,-0.00169353,-0.0019403,-0.00221977,-0.00253454,-0.00288938,-0.00328569,-0.00372618,-0.00421263,-0.0047459,-0.00532615,-0.00595302,-0.00662798,-0.00735596,-0.00815133,-0.00902644,-0.00999099,-0.0110519,-0.012216,-0.0134786,-0.0148566,-0.0163697,-0.018039,-0.0198912,-0.0219797,0,0,0,0,0,0,0,0,0,0,0,0,-8.44691,1,74.2711,-15,5.7985,20,-999,-999,67.1354,-15,6.56061,20,-999,-999,52.8622,-15,5.77813,20,-999,-999,62.977,67.7749,59.5874,61.432,65.8919,63.8548,5.56042,5.80909,5.66287,5.63998,5.79421,5.57425,49.0713,45.5502,46.0488,48.9959,52.7807,53.4063,6.09238,5.04741,4.67878,4.88458,5.06088,5.05376,1945,963.836,2232.95,0.00307287,0,-84.4012,1228.84,1101.83,-13.4679,0,0,0.14393,0.00827113,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",4.16666666666667,"em",FALSE,2296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,"0.2"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.381297884879838,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.56764,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1636.24,798.485,202990000,202975000,0,2611.61,1466.41,11369.5,49.842,1.05813e-30,7.12088,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.0418233,-1.24509,-0.522886,0.742143,-0.243916,-0.713604,0.357963,0.349795,0.0586338,0.471681,0.363874,0.0819121,80,"0.2"
33.1546,44253.8,43738.5,16425.4,8.28866,0.296875,0.176156,2795.1,8.39917,0.17445,2793.84,7.87917,0.285296,0.182659,2797.2,2797.2,0.000127048,0.34889276299518,"needs_Hessian",1954.1,1971.24,2022.1,2022.97,0.9212,NA,NA,"Size_DblN_peak_South(2)",0.162981,9.49501,46.7855,0.199649,0.943619,5.03311,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.70658,0.8,0.5,0,0,0.000162497,0.000190179,0.000222312,0.000259496,0.000301772,0.000350415,0.000405775,0.000468405,0.000538764,0.000617201,0.000703961,0.000799318,0.000903795,0.00101881,0.00114733,0.00129308,0.00145929,0.00164913,0.00186621,0.00211022,0.0023834,0.00268295,0.00299672,0.00329537,0.00352451,0,0,0,0,0,0,0,0,0,0,0,0,-8.24843,1,69.4299,-15,5.57483,20,-999,-999,74.4016,-15,6.64078,20,-999,-999,58.8687,-15,6.02396,20,-999,-999,69.1291,53.5635,57.0322,68.8027,66.5989,69.1636,5.77163,5.18958,5.57314,5.89451,5.70146,5.70427,51.5849,48.5124,53.2055,50.7218,54.203,53.6403,6.17202,5.21507,4.91115,4.88199,5.23546,5.0946,2115.55,1018.01,2133.91,0.00156233,0,-94.6961,1181.77,1061.63,-14.806,0,0,0.0063096,0.0111384,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",3.88333333333333,"em",FALSE,1427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,"0.2"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.462870800864383,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.66279,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1887.02,962.181,201656000,201640000,0,2430.12,1467.09,11328.2,55.6109,1.05813e-30,10.1219,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.264982,-0.112983,-0.10962,-1.03983,0.225622,-0.604778,-0.65793,-1.51739,0.124801,-0.665554,-0.484088,-0.199521,81,"0.2"
45.1452,56128.3,55678.7,16169.8,11.2863,0.296875,0.160536,3120.16,11.4368,0.158937,3118.95,10.8133,0.287053,0.165694,3121.84,3121.84,0.0276146,0.228659968280127,"needs_Hessian",1952.71,1970.42,2021.95,2022.79,0.9163,NA,NA,NA,0.146227,8.63814,47.7553,0.193245,1.24323,4.8929,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.6909,0.8,0.5,0,0,-0.000762117,-0.000876621,-0.00100696,-0.00115484,-0.00132338,-0.0015126,-0.00172469,-0.00196085,-0.00222192,-0.00250817,-0.00281932,-0.00315452,-0.00351357,-0.00389899,-0.00431699,-0.00477325,-0.00527048,-0.00580938,-0.0063908,-0.00701143,-0.00768329,-0.00842771,-0.00928372,-0.0103232,-0.0116807,0,0,0,0,0,0,0,0,0,0,0,0,-8.83098,1,74.0626,-15,5.87072,20,-999,-999,54.0648,-15,6.03815,20,-999,-999,49.4879,-15,5.6087,20,-999,-999,63.2752,59.2474,56.9787,58.9457,63.3335,59.8958,5.63598,5.43597,5.54021,5.55156,5.68886,5.42179,43.4244,48.0445,45.9223,53.5497,53.2921,51.1966,5.9027,5.33479,4.64592,5.24399,5.13403,4.99607,1947.52,929.386,2196.15,0.000899415,0,-87.291,1233.95,1056.38,-7.00449,0,0,0.106837,0.00582678,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",4.68333333333333,"em",FALSE,1765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,"0.2"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.337989217034466,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.79173,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1616.83,725.43,206465000,206450000,0,2274.21,1480.45,11380.4,74.2127,1.05813e-30,4.72744,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.367195,-0.398555,-0.00606326,0.0909184,-0.150741,-0.518118,0.120278,-0.273204,-0.530683,-1.13683,-0.114502,-0.307155,82,"0.2"
49.6835,60716.2,60234.4,16707.9,12.4209,0.296875,0.161774,3389.28,12.5865,0.16015,3387.84,11.8452,0.286012,0.167582,3391.53,3391.53,0.00281704,0.246021314923466,"needs_Hessian",1953.38,1971.47,2022.05,2022.19,0.9177,NA,NA,NA,0.14371,8.91647,47.9984,0.186333,1.2722,5.24534,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.72364,0.8,0.5,0,0,-0.00183122,-0.00210097,-0.00240741,-0.00275445,-0.00314527,-0.00358426,-0.00407481,-0.00461982,-0.00522148,-0.00588115,-0.00659942,-0.00737652,-0.00821451,-0.00912158,-0.0101138,-0.0112069,-0.012411,-0.0137322,-0.0151734,-0.0167258,-0.0183948,-0.02018,-0.022072,-0.0240498,-0.0260991,0,0,0,0,0,0,0,0,0,0,0,0,-8.74235,1,57.2132,-15,5.08198,20,-999,-999,60.1042,-15,6.29425,20,-999,-999,50.35,-15,5.63899,20,-999,-999,59.1887,50.2018,54.0368,59.3527,58.5751,58.7531,5.50784,5.01561,5.49534,5.55858,5.45037,5.38962,47.343,47.1932,40.6392,54.119,49.1067,51.9159,5.94857,5.29046,3.55066,5.32961,4.9305,4.96741,1911.38,922.279,2210.07,7.35076e-05,0,-88.7,1216.94,1082.63,-0.940176,0,0,0.134287,0.00260523,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",4.06666666666667,"em",FALSE,2314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,"0.2"
45.813,56586.9,56136.8,15357.1,11.4532,0.296875,0.144226,2738.22,11.6059,0.142811,2738.66,11.7602,0.303157,0.1414,2738.81,2738.81,NA,0.365066684128959,NA,1935.3,2002,2015.7,2021.8,0,NA,NA,NA,0.141813,8.84618,47.6931,0.193447,1.31684,4.87428,2.035e-06,3.478,35.45,-0.48921,3.2e-11,4.55,1,0.5,9.63933,0.8,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.70705,1,61.2108,-15,5.261,20,-999,-999,54.2777,-15,5.96648,20,-999,-999,50.4841,-15,5.65368,20,-999,-999,61.5081,58.1804,57.0477,58.0381,58.267,58.4429,5.51139,5.3959,5.58417,5.48454,5.41558,5.28638,50.7367,48.9507,49.9245,50.8758,50.5432,51.3385,6.25412,5.26473,4.9369,4.98433,4.96723,4.91593,1682.6,780.187,210232000,210216000,0,2670.64,1472.09,11433.5,63.8949,1.05813e-30,5.87793,0.157426,0.0028945,0,0,1,1,1,1,1,1,"3.30.22.1;_safe;_compile_date:_Jan 30 2024;_Stock_Synthesis_by_Richard_Methot_(NOAA)_using_ADMB_13.1",0.0166666666666667,"om",FALSE,2,-0.742668,-0.42903,-0.42977,0.0690088,-0.80298,0.337889,0.509702,-0.24745,0.137751,-0.936015,0.133243,-0.145098,83,"0.2"
